id,title,link,author,excInsttNm,lcategory,pubDate,apply_start,apply_end,d_days,status,trgetNm,hashTags,refrncNm,rceptEngnHmpgUrl,printFlpthNm,printFileNm,description,detail_text
PBLN_000000000111370,[충남] 천안시 2025년 민간기업 노인 고용장려금 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111370,충청남도,기초자치단체,인력,2025-07-25,,,,,중소기업,,천안시청 노인복지과 노인정책팀 (041-521-5438),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000719688&fileSn=0,2025년 민간기업 노인 고용장려금 지원사업 공고(정정).pdf,"<p>노인 고용 분위기 확산 및 안정적인 양질의 노인일자리 제공을 위해 추진하는「2025년 민간기업 노인 고용장려금 지원사업」을 다음과 같이 공고합니다.&nbsp;&nbsp;</p><div><br></div><div style=""line-height: 1.8;"">☞&nbsp;60세 이상 노인 고용 민간기업으로 기업 주소지가 천안시이며, 취업 노인의 주민등록법상 주소지가 충남인 경우 아래 기준 충족한 중소기업</div><div style=""line-height: 1.8;"">-&nbsp;2025. 1. 1일 이후 신규 고용하여 1개월 이상 고용 중인 중소기업</div><div style=""line-height: 1.8;"">-&nbsp;2025. 1. 1일 이후 정년퇴직자 1개월 이상 계속고용 중인 중소기업&nbsp;</div><div style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</div><div style=""line-height: 1.8;""><br></div><div style=""line-height: 1.8;"">☞&nbsp;노인 채용 1인당 최대 36개월(만3년) 간, 2025년 최저임금의 최대 30% 지원</div><div style=""line-height: 1.8;"">-&nbsp;월 최대 628,881원 지원</div>",
PBLN_000000000111334,[세종] 2025년 기숙사 임차비 지원 참여기업 모집 재공고(지역ㆍ산업맞춤형 일자리창출 지원사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111334,세종특별자치시,세종일자리경제진흥원,인력,2025-07-25,,,,,중소기업,,세종일자리경제진흥원 인적자원팀 (044-251-3265),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000719565&fileSn=1,25년 뿌리산업 정착플러스기숙사 임차비 재공고문.pdf,"<p>&nbsp;(재)세종일자리경제진흥원(세종지역인적자원개발위원회)은 세종시 뿌리산업 기업 근로자의 고용환경 개선을 위해「2025년도 뿌리산업 정착플러스(기숙사 임차비) 지원사업」의 참여기업 모집을 다음과 같이 재공고 합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ KSIC 뿌리산업 분류코드를 보유한 세종시 소재 기업</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞ 월 임차비용 80%이내 지원(1인 최대 30만원, 최대 6개월)</p><p style=""line-height: 1.8;"">- 기업 또는 근로자가 공동주택을 임차하여 기숙사로 사용 시, 기숙사 임차비용(월세) 일부 지원</p>",
PBLN_000000000111352,[세종] 2025년 통근버스 임차비 지원 참여기업 모집 재공고(지역ㆍ산업맞춤형 일자리창출 지원사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111352,세종특별자치시,세종일자리경제진흥원,인력,2025-07-25,,,,,중소기업,,세종일자리경제진흥원 인적자원팀 (044-251-3265),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000719563&fileSn=0,25년 뿌리산업 정착플러스통근버스 임차비 재공고문 (1).pdf,"<p>(재)세종일자리경제진흥원(세종지역인적자원개발위원회)은 세종시 소재 뿌리산업 기업의 근로자 고용환경 개선을 위해 시행하는「2025년 뿌리산업 정착플러스(통근버스 임차비) 지원사업」을 다음과 같이 재공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ KSIC 뿌리산업 분류코드를 보유한 세종시 소재 기업</p><p style=""line-height: 1.8;"">-&nbsp;&nbsp;’25년 4월 30일 이후 통근버스를 임차 계약한 뿌리산업 기업</p><p><br></p><p>☞&nbsp;통근버스 월 임차료의 60%이내(통근버스 1대 당 월 최대 200만원 한도) 6개월분 지급 지원</p>",
PBLN_000000000111348,[경남] 2025년 기업 채용연계 청년일자리 지원사업 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111348,경상남도,직접수행,인력,2025-07-25,,,,,중소기업,,경상남도 산업인력과 (055-211-3565),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000719530&fileSn=0,2025년+기업+채용연계+청년일자리+지원사업+참여기업+모집+공고문.pdf,"<p>경상남도에서는 현장실습학기제 및 인력양성사업 참여기업을 대상으로 기업이 필요로 하는 맞춤형 인력양성과 청년 취업 지원을 위해 금년도 참여기업을 아래와 같이 추가 모집하오니, 관심 있는 기업의 많은 참여 바랍니다.</p><p><br></p><p>☞&nbsp;경상남도 소재 현장실습학기제 및 인력양성사업 참여기업</p><p><br></p><p>☞ 채용장려금(월 60만원 × 12개월, 기업당 5명) 및 환경개선금(기업당 20백만원) 지원</p>",
PBLN_000000000111276,[전남] 여수시 3차 석유화학 플랜트 매출 감소기업 고용안정 지원프로그램(안전물품ㆍ4대보험ㆍ교육비) 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111276,전라남도,전남테크노파크,인력,2025-07-25,,,,,중소기업,,"주력산업본부 화학산업센터 061-681-9757, 9761 / byunjw@jntp.or.kr, dypark@jntp.or.kr",https://data.jntp.or.kr/jntp/content/business/announcement/view.jsp?idx=834,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000719303&fileSn=0,1. 석유화학 플랜트 매출감소 기업 고용안정 지원사업 공고(고용안정) 3차(상시).hwp,"<p>매출액이나 영업이익이 감소한 여수산단 플랜트 공사 및 납품 기업을 대상으로 고용 및 경영 안정을 위해 아래와 같이 기업지원 프로그램을 공고하오니, 많은 관심과 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 사업장(본사, 지사, 연구소 택1)이 여수 소재 화학공정 플랜트 유지보수 관련 기업</p><p style=""line-height: 1.8;"">-&nbsp;여수산단 플랜트 공사 및 납품 실적이 있는 기업 / 최근 2년간 동일 내용으로 지원받은 실적이 없는 기업 /고용유지에 어려움을 겪는 기업</p><p style=""line-height: 1.8;"">※ 최근 2년(`23 ~ `24년) 또는 `24.1분기 `대비 25.1분기 수주감소, 매출감소, 고용감소, 순이익 감소 등을 증빙할 수 있는 자료 필수 제출</p><p><br></p><p style=""line-height: 1.8;"">☞ 안전소요물품,&nbsp;4대보험(기업당 최대 20백만원),&nbsp;교육비(최대 50만원) 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000111251,[전남] 여수시 3차 석유화학 플랜트 매출 감소기업 고용안정 지원(R&Dㆍ공정개선) 상시 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111251,전라남도,전남테크노파크,인력,2025-07-25,,,,,중소기업,,"주력산업본부 화학산업센터 061-681-9757, 9761 / byunjw@jntp.or.kr, dypark@jntp.or.kr",https://data.jntp.or.kr/jntp/content/business/announcement/view.jsp?idx=834,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000719301&fileSn=0,공고문.pdf,"<p>매출액이나 영업이익이 감소한 여수산단 플랜트 공사 및 납품 기업을 대상으로 고용 및 경영 안정을 위해 아래와 같이 기업지원 프로그램을 공고하오니, 많은 관심과 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 사업장(본사, 지사, 연구소 택1)이 여수 소재 화학공정 플랜트 유지보수 관련 기업</p><p style=""line-height: 1.8;"">-&nbsp;여수산단 플랜트 공사 및 납품 실적이 있는 기업 / 최근 2년간 동일 내용으로 지원받은 실적이 없는 기업 / 고용유지에 어려움을 겪는 기업</p><p style=""line-height: 1.8;"">※ 최근 2년(`23 ~ `24년) 또는 `24.1분기 `대비 25.1분기 수주감소, 매출감소, 고용감소, 순이익 감소 등을 증빙할 수 있는 자료 필수 제출</p><p><br></p><p style=""line-height: 1.8;"">☞ 역량강화 기술개발 기업당 최대 100백만원,&nbsp;맞춤형 공정개선 고도화 기업당 최대 80백만원 지원</p><p style=""line-height: 1.8;"">※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000111196,[경북] 2025년 소공인 글로벌 인력 매칭 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111196,경상북도,경북테크노파크,인력,2025-07-25,,,,,소상공인,,경북테크노파크 053-819-8181 및 서류 발급정보 문의처 공고문 5p 참조,https://www.gbtp.or.kr/user/boardDetail.do?bbsId=BBSMSTR_000000000021&nttNo=10190,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000719068&fileSn=0,7. 2025년 경상북도 소공인 글로벌 인력 매칭 지원사업 모집 공고.pdf,"<p>2025년도 경상북도에서 소공인의 인력부족 문제를 실질적으로 해결하기 위해 해외 우수 인력 매칭 지원을 통해 소공인들의 안정적인 기업 활동을 지원코자 합니다. 「경상북도 소공인 글로벌 인력 매칭 지원사업」을 다음과 같이 공고하오니 많은 참여 바랍니다.</p><p><br></p><p>☞&nbsp;경상북도 內 주소지를 두고 있는 소공인(상시근로자 수 10인 미만 제조업)</p><p><br></p><p>☞&nbsp;업종별 맞춤형 해외인력 매칭 서비스,&nbsp;해외 구직자 DB 활용 맞춤형 추천 서비스, 해외인력 전용 인적성 검사 서비스 지원</p>",
PBLN_000000000111114,[전북] 2025년 지역ICT이노베이션스퀘어 확산사업 기업협력 프로젝트 참여기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111114,전북특별자치도,전주정보문화산업진흥원,인력,2025-07-25,,,,,중소기업,,"전주정보문화산업진흥원 미래산업본부 기업육성팀 063-281-4186, 4118 / s2gudrms@jica.or.kr",https://jedu.jica.or.kr/site/menu/MENU_000000000000560;jsessionid=0F68C02D34500A3E37EC22AEE26EDFFF.jdigital?viewType=view&lectureId=686,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000718882&fileSn=0,2025 기업협력프로젝트 기업 모집 공고 및 신청서 양식.hwp,"<p>전주정보문화산업진흥원에서는 중소기업의 인력난 해소, 지역 인재의 취업 경쟁력 확보를 위한 “2025 지역 ICT이노베이션스퀘어 확산사업 기업 협력 프로젝트”참여 기업을 아래와 같이 추가모집하오니 지역 내 ICT/SW 기업의 많은 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;전라북도 내 ICT/SW 기업으로 교육생과 함께 기업 내 프로젝트 (AI, BC, 빅데이터, IoT 분야) 수행 및 해당 교육생 대상 신규채용 계획이 있는 기업</p><p style=""line-height: 1.8;"">※ 자세한 모집대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;교육인원 1명 당 385만원(VAT포함) 교육 운영비 지원</p><p style=""line-height: 1.8;"">-&nbsp;총 10명 규모 지원 / 1개 기업 당 교육인원 최대 3명 지원</p><p style=""line-height: 1.8;"">-&nbsp;추가지원 : 수행 우수기업 대상 우수사례집 제작 및 보도기사 배포</p>",
PBLN_000000000111056,[강원] 2025년 직장문화개선지원사업 참여기업 모집 공고(일ㆍ생활 균형 문화 정착 및 여성 고용유지 지원),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111056,강원특별자치도,강원특별자치도경제진흥원,인력,2025-07-25,,,,,중소기업,,강원특별자치도경제진흥원 일자리부(강원광역새일센터) 033-256-9587,https://forms.gle/6Nn1wBgTRuM94qCw7,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000718651&fileSn=1,[붙임1] 25 직장문화개선지원사업 참여기업 모집 공고문.hwp,"<p>강원특별자치도경제진흥원(강원광역여성새로일하기센터)에서는 도내 기업의 여성 고용유지 지원 및 일ㆍ생활 균형 문화 정착을 위한 2025년 경력단절예방사업「직장문화개선 지원사업」을 아래와 같이 안내드리오니 도내 기업의 많은 관심과 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 도내 소재 기업으로 아래의 조건을 하나 이상 충족하는 기업</p><p style=""line-height: 1.8;"">-&nbsp;5인 ~ 500인 미만 중소기업</p><p style=""line-height: 1.8;"">-&nbsp;직장문화개선 지원을 통해 일ㆍ가정 양립 문화 확산에 기여하고자 하는 기업</p><p><br></p><p>☞&nbsp;찾아가는 기업 컨설팅(최소 2회 이상 4회 이내),&nbsp;기업교육ㆍ워크숍(기업이 원하는 장소로 조율 후 진행),&nbsp;청년여성 특화 프로그램 지원</p><p>※ 자세한 지원내용 공고문 참조</p>",
PBLN_000000000111037,[강원] 정선군 2025년 기숙사 임차비 지원사업 참여기업 모집 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111037,강원특별자치도,강원특별자치도경제진흥원,인력,2025-07-25,,,,,중소기업,,강원특별자치도경제진흥원 공제지원팀 033-256-9223,https://docs.google.com/forms,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000718637&fileSn=0,정선군 기숙사 임차비 지원사업 참여기업 모집 변경 공고.pdf,"<p>정선군 농공단지 및 대체산업단지 입주기업 근로환경 개선 기회를 제공하고자 「2025년 정선군 기숙사 임차비 지원사업」의 참여기업을 아래와 같이 모집하오니 많은 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;정선군 농공단지 및 대체산업단지 입주기업</p><p style=""line-height: 1.8;"">-&nbsp;예미농공, 증산농공, 함백농공, 신동대체산업, 북평대체산업</p><p><br></p><p>☞&nbsp;기업별 정규직 근로자 2인 기숙사 임차비,&nbsp;근로자 1인당 월 30만 원 한도, 최대 7개월 지원</p>",
PBLN_000000000111044,[부산] 2025년 이주노동자 노동안전보건 통역지원사업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000111044,부산광역시,부산노동권익센터,인력,2025-07-25,,,,,중소기업,,부산노동권익센터 070-4409-6115(직통),,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000718551&fileSn=0,2025년 이주노동자 통역지원사업 모집 공고 및 신청서류.pdf,"<p>부산노동권익센터에서는 부산에 체류하고 있는 이주노동자(외국인근로자) 및 고용사업장, 공동체를 대상으로 건강하고 안전한 일터 환경 등 산업재해 예방 및 노동자 안전보건을 위한 ‘이주노동자 노동안전보건 지원사업’을 추진합니다. 일터 내 노동ㆍ산업안전보건 교육 또는 업무전달사항을 위한 사업장 현장통역 신청에 대해 우선 지원하며, 산업재해로 인한 치료와 권리구제가 필요한 이주노동자에게 통역 지원을 합니다. 이에 통역지원이 필요한 사업장 또는 공동체 등을 모집하오니 많은 참여 바랍니다.&nbsp;</p><p><br></p><p>☞&nbsp;부산소재 이주노동자 고용사업장, 부산 소재 이주민공동체 등</p><p><br></p><p>☞ 노동ㆍ산업안전보건 교육 혹은 노동법률 자문, 안전보건 관련 업무전달 통역 지원 (1회 최대 2시간, 사업장 당 최대 3회)</p>",
PBLN_000000000110988,[경북] 2025년 청년일자리창출 우수기업 지원사업 모집 변경 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000110988,경상북도,경상북도경제진흥원,인력,2025-07-25,,,,,중소기업,,경상북도경제진흥원 일자리창출팀 054-470-8567,https://xn--ok0bu1t2wgu0dr7a68a9dz21bj8c.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000718423&fileSn=0,공고문.png,"<p>어려운 경제 여건에도 불구하고 신규 청년일자리창출에 기여한 도내 우수 중소기업을 발굴ㆍ선정하여 근로환경개선비를 지원하는「청년일자리창출 우수기업 지원사업」을 시행하고자 아래와 같이 해당 기업을 모집 공고합니다</p><p><br></p><p style=""line-height: 1.8;"">☞ 본사(지사) 및 공장이 관내 소재한 기업으로, 공장 등록 후 2년 이상 정상 가동 중인 중소기업</p><p style=""line-height: 1.8;"">- 단 경북도내 및 타 지자체 이전 기업일 경우, 본사(지사) 및 공장의 전체 가동이력 포함<br></p><p style=""line-height: 1.8;"">※ 자세한 모집대상 공고문 참조</p><p><br></p><p style=""line-height: 1.8;"">☞ 복지시설 개보수, 물품구입 등 근로환경개선 지원<br></p><p style=""line-height: 1.8;"">- 휴게실, 기숙사, 체력단련실, 목욕시설, 화장실, 구내식당 등 근로환경개선 시설 설치 및 개보수 비용 지원</p><p style=""line-height: 1.8;"">- 냉난방기, 운동기구, 냉장고, 세탁기, 공기청정기 등 기숙사ㆍ휴게실ㆍ식당 등 근로자 복지시설 내 근로환경개선 물품 지원</p>",
