id,title,link,author,excInsttNm,lcategory,pubDate,trgetNm,hashTags,refrncNm,rceptEngnHmpgUrl,printFlpthNm,printFileNm,description,detail_text,apply_start,apply_end,d_days,status
PBLN_000000000106080,[부산] 2025년 중소기업 기술자료 보호 지원사업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000106080,부산광역시,부산경제진흥원,기술,2025-06-12,중소기업,,"부산경제진흥원 소상공인지원단 051-600-1382, cjpark@bepa.kr / 대ㆍ중소기업ㆍ농어업협력재단 02-368-8728, hbj@win-win.or.kr",https://www.kescrow.or.kr/tems/main/page.do,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000705078&fileSn=0,2025 중소기업 기술자료 보호 지원사업 모집공고.hwp,"<p>부산광역시와 진흥원에서는 대ㆍ중소기업ㆍ농어업협력재단과 협력하여 부산지역 중소기업의 기술보호 역량제고와 안정적인 경영환경 조성을 위하여「2025 중소기업 기술자료 보호 지원사업」을 다음과 같이 공고하오니 많은 신청 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;부산시 소재 중소기업 및 소상공인</p><p style=""line-height: 1.8;"">- 타 기업의 모방특허 등을 우려, 특허를 출원하지 않는 기업</p><p style=""line-height: 1.8;"">- 대기업 등 거래기업으로부터 핵심 기술을 요구받고 있는 기업</p><p style=""line-height: 1.8;"">- 영업 단계에서 거래기업에게 해당 기술에 대한 신뢰성을 보장받고 싶은 기업</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;기술보호 활동을 위한 기술자료 임치제도를 이용하고자 하는 중소기업의 수수료 지원</p><p style=""line-height: 1.8;"">-&nbsp;건당 최대 30만원, 업체당 최대 3건 지원</p>",,,,,
PBLN_000000000106038,[인천] 2025년 중소ㆍ중견기업 로봇도입 지원사업 공급기업 모집(로봇산업 혁신성장 지원사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000106038,인천광역시,인천테크노파크,기술,2025-06-12,중소기업,,"인천테크노파크 모빌리티사업단 로봇센터 032-727-5022, sjh2327@itp.or.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000704926&fileSn=0,붙임1. 「2025 중소중견기업 로봇도입 지원사업」 공급기업 모집공고.pdf,"<p>인천지역 중소ㆍ중견 제조기업의 생산효율성 향상 및 로봇시장 활성화를 
위한「2025년 중소·중견기업 로봇보급 지원사업」의 공급기업을 다음과 
같이 모집하오니 관심 있는 기업의 많은 참여바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;인천 소재 로봇 제조ㆍSI기업</p><p style=""line-height: 1.8;"">※ 사업자등록증상 사업장 소재지가 인천인 경우, 인천에 소재한 것으로 봄</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;(중소ㆍ중견기업 로봇도입 지원사업) 수요처에 로봇 도입비용 지원 및 공급기업 
리스트 제공을 통한 컨소시엄 매칭 지원</p>",,,,,
PBLN_000000000106036,2025년 친환경 선박용 암모니아 연료공급장치 및 시스템 연관 기술지원 수요기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000106036,전라남도,전남테크노파크,기술,2025-06-12,중소기업,,"전남테크노파크 (조선산업센터) 061-460-5213, 5211 / dwchoi@jntp.or.kr, welcon95@jntp.or.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000704950&fileSn=0,모집 공고문(안).hwp,"<p>전남테크노파크에서는 산업혁신기반구축사업(과제명: 친환경 선박용 암모니아 연료공급 장치 및 시스템)의 일환으로 암모니아 연료를 기반으로 한 제품 및 기술에 대한 지원을 아래와 같이 실시하고자 하오니 많은 신청 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;선박용 암모니아 연료공급 시스템 및 연계 시스템 구성 제품(모듈, 부품) 설계ㆍ생산ㆍ판매 연관기업</p><p><br></p><p>☞&nbsp;기반구축사업 참여연구원(PM)과 관련분야 전문가가 그룹을 구성하여 수요기업 제품(기술) 사업화 관련 맞춤형 밀착 지원</p>",,,,,
PBLN_000000000105972,랜섬웨어 대응 솔루션 무상지원사업 수요기업 신청 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105972,과학기술정보통신부,한국정보보호산업협회,기술,2025-06-11,중소기업,,"한국정보보호산업협회 산업기반팀 (02-6418-5666, smj@kisia.or.kr)",https://www.kisia.or.kr/industry_support/ransomware_respond_support_list/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000704765&fileSn=0,붙임. 2025년 랜섬웨어 대응 솔루션 무상지원사업 포스터.png,"<p>한국정보보호산업협회에서는&nbsp; ‘랜섬웨어 대응 솔루션 무상지원 사업'을 운영하고 있습니다. 이에 중소기업들에 대한 랜섬웨어 대응 솔루션 체험 기회를 제공하며 랜섬웨어 예방 및 대응을 지원하고자 하오니, 많은 신청바랍니다.&nbsp;</p><p><br></p><p>☞&nbsp;랜섬웨어 피해 예방을 위해 보안솔루션 무상체험을 희망하는 중소기업</p><p><br></p><p>☞ 이메일보안, 모의훈련, 랜섬웨어참지타단, 데이터백업복구 등 솔루션 지원<br></p>",,,,,
PBLN_000000000105970,2025년 기술지원 수요기업 모집 공고(플렉서블ㆍ스트레처블 산업 창출을 위한 부착형 디스플레이 기술 기반구축),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105970,산업통상자원부,한국자동차연구원,기술,2025-06-11,중소기업,,"한국자동차연구원 041-559-3382, ejjang@katech.re.kr 및 지원 프로그램별 담당자 문의처 공고문 P.3 참조",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000704756&fileSn=0,붙임 1. 산업혁신기반구축사업 기업지원 공고문.pdf,"<p>「플렉서블ㆍ스트레처블 산업 창출을 위한 부착형 디스플레이 기술 기반구축」사업과 관련하여 디스플레이 산업기업의 경쟁력을 강화하고자 기술지원 프로그램을 아래와 같이 공고하오니 많은 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;부착형 디스플레이 및 전후방 산업영위 기업</p><p style=""line-height: 1.8;"">※ 자세한 지원대상 공고문 참조</p><p><br></p><p>☞&nbsp;시제품 제작, 기술지도, 시험ㆍ평가ㆍ인증 지원</p>",,,,,
PBLN_000000000105797,2025년 IP투자연계 지식재산평가 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105797,특허청,한국발명진흥회,기술,2025-06-11,중소기업,,한국발명진흥회 지식재산평가지원실 (02-3459-2947) 및 발명 등의 평가기관별 연락처 공고문 참조,https://www.iphub.or.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000704379&fileSn=0,2025년_IP투자연계_지식재산평가_지원사업_공고.pdf,"<p>우수 지식재산(IP)을 보유한 중소ㆍ중견기업에 대한 투자심의 시, 투자기관이 공인된 평가기관의 지식재산평가 보고서를 활용할 수 있도록 평가비용을 지원하는「2025년 IP투자연계 지식재산평가 지원사업」을 다음과 같이 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 출원특허 또는 등록된 특허권을 보유 중소기업, 초기 중견기업 및 특허권을 보유한 중소, 초기 중견기업을 대상으로 투자를 검토하고 있는 투자기관</p><p><br></p><p style=""line-height: 1.8;"">☞ 발명 등의 평가기관이 수행하는 지식재산가치평가에 소요되는 평가비용을 지원</p><p style=""line-height: 1.8;"">-&nbsp;지식재산가치평가 1건당 평가비용 이내에서 80% 지원</p>",,,,,
PBLN_000000000105789,2025년 중소기업 기술혁신 지원사업(KOSBIR) 통합 안내,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105789,중소벤처기업부,중소기업기술정보진흥원,기술,2025-06-11,중소기업,,"세부사업별 문의처 상이, 공고문 참조",https://www.iris.go.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000704347&fileSn=0,2025년_중소기업_기술혁신_지원사업(KOSBIR)_통합_안내.pdf,"<p>중소기업의 신기술ㆍ신제품 개발 등 기술경쟁력 향상을 위하여 정부 및 공공기관에서 추진하고 있는 「2025년 중소기업 기술혁신 지원사업」을 다음과 같이 통합 공고합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 「중소기업기본법」 제2조의 규정에 의한 중소기업 등</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;"">☞ 신기술ㆍ신제품 개발 등에 소요되는 관련 비용 지원</p><p style=""line-height: 1.8;"">※&nbsp;중소기업 기술혁신 지원사업별 세부내용 상이 공고문 참조</p>",,,,,
PBLN_000000000105788,[경기] 2025년 공동활용 연구장비 사용료 지원 기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105788,경기도,경기도경제과학진흥원,기술,2025-06-11,중소기업,,"경기도경제과학진흥원 바이오인력양성팀 031-888-6943, 6149 / ragon38@gbsa.or.kr, choiyh1400@gbsa.or.kr",https://gginfra.gbsa.or.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000704340&fileSn=0,2025-529_(공고문) 2025년 경기도 공동활용 연구장비 사용료 지원 기업 모집공고.pdf,"<p>경기도와 경기도경제과학진흥원은 도내 중소기업의 제품개발 역량강화를 위한 「2025년 경기도 공동활용 연구장비 사용료 지원」을 아래와 같이 공고하오니 많은 참여 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;경기도 소재 벤처, 중소기업<br></p><p style=""line-height: 1.8;"">-&nbsp;본사(또는 공장, 연구소)가 경기도에 소재하면서 다음사항 중 하나 이상에 해당하는 기업</p><p style=""line-height: 1.8;"">-「중소기업기본법」에 따른 중소기업에 해당하는 기업</p><p style=""line-height: 1.8;"">-&nbsp;벤처기업 육성에 관한 특별조치법 제2조의2「벤처기업 요건」에 해당 기업</p><p style=""line-height: 1.8;""><br></p><p style=""line-height: 1.8;"">☞&nbsp;주관기관 연구장비(장비기반 기술서비스 포함) 사용료 기업 당 4백만원 이내 1회 지원<br></p><p style=""line-height: 1.8;"">- 창업 3년미만 기업 : 100% 지원(자부담 없음)&nbsp;</p><p style=""line-height: 1.8;"">- 창업 3년~7년미만 기업 : 80% 지원(자부담 20%)</p><p style=""line-height: 1.8;"">- 창업 7년이상 기업 : 70% 지원(자부담 30%)</p>",,,,,
PBLN_000000000105639,[제주] 2025년 사용후배터리 안전성검사 상시 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105639,제주특별자치도,제주테크노파크,기술,2025-06-11,중소기업,,제주TP 에너지센터 064-720-3764 / kk2423@jejutp.or.kr,https://battery.jejutp.or.kr/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000703990&fileSn=0,붙임1. 공고문.pdf,<p>(재)제주테크노파크는 재사용전지 안전성 검증을 통해 지역 내 재사용전지 산업 활성화에 기여하고자 안전성검사 사업공고를 다음과 같이 진행하오니 많은 관심과 신청 바랍니다.</p><p><br></p><p>☞&nbsp;재사용전지 및 전후방 연관 개인/법인 사업자</p><p><br></p><p>☞&nbsp;재사용전지에 대한 전기적 검사(사전검사 포함) 시험수수료 지원</p>,,,,,
PBLN_000000000105621,2025년 첨단나노소재부품 사업화 실증기반 고도화 사업 기업지원사업 대상기업 모집 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105621,대구광역시,대구테크노파크,기술,2025-06-11,중소기업,,"대구테크노파크 로봇모빌리티산업본부 나노공정기술센터 053-602-1735, naryjw@dgtp.or.kr",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000703909&fileSn=0,붙임1. 「2025년 첨단나노소재부품 사업화 실증기반 고도화 사업」 기업지원 대상기업 모집 공고문.hwp,"<p>산업통상자원부, 대구광역시가 지원하는「첨단나노소재부품 사업화 실증기반 고도화 사업」과 관련하여 기업지원 프로그램을 아래와 같이 안내하오니, 참여를 희망하는 기업들의 많은 신청을 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;첨단나노소재부품 관련 중소・중견기업</p><p style=""line-height: 1.8;"">- 대구 內에 본사, 공장, 연구소 중 1개 이상 보유 또는 입주 예정기업</p><p style=""line-height: 1.8;"">- 타 시도 기업 (첨단나노소재부품분야와 밀접한 관련이 있는 기업)</p><p><br></p><p>☞&nbsp;소재ㆍ부품 연계 지원 및 제품제작 / 공정개발ㆍ개선 기업당 25백만원 이내 지원</p>",,,,,
PBLN_000000000105509,[전남] 2025년 소상공인 IP 창출지원 상표출원 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105509,전라남도,전남테크노파크,기술,2025-06-11,소상공인,,"전남지식재산센터 공성태 전문컨설턴트 061-242-8591, kst0920@jntp.or.kr",https://pms.ripc.org/smallbiz/,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000703684&fileSn=0,2025년 [소상공인 IP 창출지원] 상표출원 지원사업 공고.pdf,"<p>소상공인의 지식재산 피해를 예방하고 안정적 성장을 위하여, 소상공인의 상호ㆍ브랜드 권리화를 지원하는 IP출원(상표출원) 지원 사업을 진행하오니 희망하는   
소상공인은 아래에 따라 신청하여 주시기를 바랍니다.</p><p><br></p><p>☞「소상공인기본법」제2조에 따른 소상공인(사업자등록증 보유)</p><p><br></p><p>☞&nbsp;상표출원 약 53만원 상당 지원</p>",,,,,
PBLN_000000000105454,2025년 중소기업 기술침해 손해액 산정 지원사업 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105454,중소벤처기업부,대중소기업농어업협력재단,기술,2025-06-10,중소기업,,"대ㆍ중소기업ㆍ농어업협력재단 기술보호지원부 (02-368-8992, 8915)",,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000703510&fileSn=1,2025년_중소기업_기술침해_손해액_산정_지원사업_공고.pdf,"<p>「2025년 중소기업 기술침해 손해액 산정 지원사업」과 관련하여 다음과 같이 공고하오니, 동 사업에 참여하고자 하는 중소기업은 사업공고에 따라 신청하여 주시기 바랍니다.</p><p><br></p><p style=""line-height: 1.8;"">☞ 「중소기업기본법」제2조에 해당하는 중소기업</p><p style=""line-height: 1.8;"">- 기술분쟁 조정ㆍ중재, 손해배상청구 소송, 행정조사 등의 절차를 진행중인 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 전문기관(기술보증기금 중앙기술평가원)·전문가 연계를 통한 손해액 산정 및 산정 수수료의 50%~90% 지원</p>",,,,,
PBLN_000000000105440,2025년 중소기업 기술보호 정책보험 지원사업 시행계획 공고,/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105440,중소벤처기업부,대중소기업농어업협력재단,기술,2025-06-10,중소기업,,대ㆍ중소기업ㆍ농어업협력재단 정책보험사업팀 02-368-8714 및 수행보험사 문의처 공고문 7p 참조,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000703507&fileSn=0,2025년_중소기업_기술보호_정책보험_지원사업_시행계획_공고.hwp,"<p>「중소기업 기술보호 정책보험 지원사업」 시행 계획을 다음과 같이 공고하오니, 동 사업에 참여하고자 하는 중소기업은 사업공고에 따라 신청하시기 바랍니다.</p><p><br></p><p>☞&nbsp;특허권, 임치기술, 실용신안권, 디자인권을 보유한 국내소재 중소기업</p><p><br></p><p style=""line-height: 1.8;"">☞ 국내ㆍ외 보험 및 임치기업 특별지원</p><p style=""line-height: 1.8;"">- 국내보험 : 보험료의 70% 정부지원(기업당 연간 1회(1개 계약) 지원, 보험료 추가지원)</p><p style=""line-height: 1.8;"">- 해외보험 :&nbsp;보험료의 80% 정부지원(기업당 연간 1회(1개 계약) 지원)</p>",,,,,
PBLN_000000000105418,[광주] 실감콘텐츠 스튜디오 프로젝트 현물지원기업 모집 공고(GCCㆍCGI 스튜디오 활성화 사업),/web/lay1/bbs/S1T122C128/AS/74/view.do?pblancId=PBLN_000000000105418,광주광역시,광주정보문화산업진흥원,기술,2025-06-10,중소기업,,광주정보문화산업진흥원 실감콘텐츠팀 062-610-2944 / pjs@gicon.or.kr,,https://www.bizinfo.go.kr/cmm/fms/getImageFile.do?atchFileId=FILE_000000000703455&fileSn=0,붙임+1.+실감콘텐츠+스튜디오+프로젝트+현물지원기업+모집+공고문.pdf,"<p>광주정보문화산업진흥원에서 실감콘텐츠 산업의 지원 체계 확립 및 기업 성장 기여를 통한 광주의 실감콘텐츠 및 버추얼 프로덕션 창제작 기반 조성을 위해&nbsp;「실감콘텐츠 스튜디오 프로젝트 현물지원기업 모집 공고」를 실시합니다.</p><p><br></p><p style=""line-height: 1.8;"">☞&nbsp;실감콘텐츠 제작기업(또는 고유번호증을 보유한 단체 단위)</p><p style=""line-height: 1.8;"">- 지원분야 : VP, XR Stage, LED Wall, MR 페이셜캡쳐 포토그래메트리 기반 기술을 활용한 콘텐츠 제작기업</p><p style=""line-height: 1.8;"">※ 컨소시엄 신청 가능</p><p><br></p><p>☞ 광주실감콘텐츠큐브(GCC) VX스튜디오 및 MR스튜디오 지원</p>",,,,,
